2021-11-08 19:16:24.978916	https://www.encodeproject.org/report/?type=Experiment&status=released&perturbed=false&assay_title=long+read+scRNA-seq&assay_title=scRNA-seq&assay_title=RNA+microarray&assay_title=long+read+RNA-seq&assay_title=total+RNA-seq&assay_title=polyA+plus+RNA-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&status%21=revoked&status%21=archived&audit.ERROR.category%21=mixed+strand+specificities&assembly=GRCh38&assembly=hg19&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR313COD/	ENCSR313COD	RNA-seq	total RNA-seq				Homo sapiens upper lobe of left lung tissue male adult (37 years)	upper lobe of left lung	GEO:GSE88186	The libraries contained in this Experiment come from tissue sub-sections of a 37 year old male's lung tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF719YBM/,/files/ENCFF801ZKX/,/files/ENCFF939UYO/,/files/ENCFF831ORL/,/files/ENCFF194LPS/,/files/ENCFF060XKP/,/files/ENCFF186FNX/,/files/ENCFF042JPR/,/files/ENCFF105VWM/,/files/ENCFF221UGE/,/files/ENCFF106UAM/,/files/ENCFF965JEI/,/files/ENCFF589SUF/,/files/ENCFF922BJG/,/files/ENCFF411TVI/,/files/ENCFF954GKR/,/files/ENCFF049ETK/,/files/ENCFF980BQO/,/files/ENCFF425VKX/,/files/ENCFF904CKP/,/files/ENCFF939MHB/,/files/ENCFF294DEX/,/files/ENCFF904FYU/,/files/ENCFF294BCW/,/files/ENCFF138GLV/,/files/ENCFF466QPL/,/files/ENCFF653ADB/	/reference-epigenomes/ENCSR867OGI/	ENCBS320PNF	1	1		Homo sapiens	adult	37 years												/replicates/cb649787-33a4-4c23-8a62-558443341af3/				
/experiments/ENCSR000DAX/	ENCSR000DAX	transcription profiling by array assay	RNA microarray				Homo sapiens AG04449	AG04449	UCSC-ENCODE-hg19:wgEncodeEH000375,GEO:GSM510530	RNA Array on human AG04449	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001AHU/,/files/ENCFF001AHV/,/files/ENCFF001VRX/,/files/ENCFF001VRY/		ENCBS003ENC	1,2	1		Homo sapiens	embryonic	12 weeks												/replicates/665c21b8-29fa-4523-8878-5e61e2711baa/,/replicates/e331ebc6-0730-41e1-9bc9-410ffc3fe4a4/				
/experiments/ENCSR152BBF/	ENCSR152BBF	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell		polyA plus RNA-seq of naive thymus-derived CD8-positive, alpha-beta T cell.	David Hafler, Yale	ENCODE	released	/files/ENCFF670CEF/,/files/ENCFF498RCD/,/files/ENCFF560IOD/,/files/ENCFF490YNH/,/files/ENCFF707CGK/,/files/ENCFF153LYG/,/files/ENCFF957MGN/,/files/ENCFF900LJN/,/files/ENCFF259EXX/		ENCBS044FCF	1	1		Homo sapiens	unknown													/replicates/74a6e284-8e00-4723-b681-f97667b0c1b1/				
/experiments/ENCSR000DAN/	ENCSR000DAN	transcription profiling by array assay	RNA microarray				Homo sapiens choroid plexus epithelial cell	choroid plexus epithelial cell	UCSC-ENCODE-hg19:wgEncodeEH000385,GEO:GSM510551	RNA Array on human HCPEpiC	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001AKI/,/files/ENCFF001AKJ/,/files/ENCFF001VUB/,/files/ENCFF001VUC/		ENCBS395ENC	1,2	1		Homo sapiens	unknown													/replicates/5fa1d07b-6a87-412a-bd44-66f90dcae2e5/,/replicates/3a7d837c-ba9f-46f0-8548-29748c4ff7fd/				
/experiments/ENCSR000COP/	ENCSR000COP	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens BJ	BJ	UCSC-ENCODE-hg19:wgEncodeEH000145,GEO:GSE90221,GEO-obsolete:GSM758562	The libraries contained in this experiment come from the whole cell fraction of independent growths of foreskin fibroblast cells. They are stranded PE76 Illumina GAIIx RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF000EPQ/,/files/ENCFF000EPR/,/files/ENCFF000EPT/,/files/ENCFF000EPX/,/files/ENCFF000EPY/,/files/ENCFF000EQB/,/files/ENCFF000EQD/,/files/ENCFF000EQF/,/files/ENCFF000EQG/,/files/ENCFF000EQH/,/files/ENCFF000EQI/,/files/ENCFF000EQJ/,/files/ENCFF000EQK/,/files/ENCFF000EQR/,/files/ENCFF000EQS/,/files/ENCFF000EQT/,/files/ENCFF000EQW/,/files/ENCFF000ESG/,/files/ENCFF413BCY/,/files/ENCFF713DJD/,/files/ENCFF300WPV/,/files/ENCFF560ZAA/,/files/ENCFF580QIE/,/files/ENCFF840UEP/,/files/ENCFF417RLO/,/files/ENCFF458ZJL/,/files/ENCFF916KQL/,/files/ENCFF842FGQ/,/files/ENCFF577KYX/,/files/ENCFF278AFD/,/files/ENCFF949GAX/,/files/ENCFF592DOY/,/files/ENCFF967KIB/,/files/ENCFF282PDR/,/files/ENCFF839MWS/,/files/ENCFF602KWJ/,/files/ENCFF800TGS/,/files/ENCFF878ESM/,/files/ENCFF838CFI/,/files/ENCFF636CHC/,/files/ENCFF598AQT/,/files/ENCFF080IHT/,/files/ENCFF760XZJ/,/files/ENCFF728VIX/,/files/ENCFF108WJU/,/files/ENCFF447DSH/,/files/ENCFF749TTL/,/files/ENCFF574ZJD/,/files/ENCFF818ZAS/,/files/ENCFF738DPI/,/files/ENCFF322LVK/,/files/ENCFF836HXE/,/files/ENCFF154BBN/,/files/ENCFF982HRR/,/files/ENCFF281XBP/,/files/ENCFF059WIB/,/files/ENCFF499BNP/,/files/ENCFF033RFB/,/files/ENCFF358VUJ/,/files/ENCFF309VHI/,/files/ENCFF858AOD/,/files/ENCFF738OKW/,/files/ENCFF005WBQ/,/files/ENCFF756AWH/,/files/ENCFF222ZDN/,/files/ENCFF428OOD/,/files/ENCFF535LLV/,/files/ENCFF461QWI/,/files/ENCFF829TKX/,/files/ENCFF471OWY/,/files/ENCFF314FJF/,/files/ENCFF477JDG/	/reference-epigenomes/ENCSR865DMB/	ENCBS754AAA,ENCBS753AAA	2,1	1		Homo sapiens	newborn													/replicates/5c46487f-9fae-4534-8a10-1e7a01a2acd6/,/replicates/6feb2243-0639-43d3-aa29-6c8c43e7502d/				
/experiments/ENCSR000EYT/	ENCSR000EYT	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens keratinocyte female	keratinocyte	GEO:GSM958736,UCSC-ENCODE-hg19:wgEncodeEH000131	RNA-seq on human NHEK (paired-ended)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF000EEI/,/files/ENCFF000EDW/,/files/ENCFF000EDY/,/files/ENCFF000EEA/,/files/ENCFF000EED/,/files/ENCFF000EEF/,/files/ENCFF000EEK/,/files/ENCFF000EEM/,/files/ENCFF000EEO/,/files/ENCFF000EEQ/,/files/ENCFF000EES/,/files/ENCFF000EET/,/files/ENCFF000EEW/,/files/ENCFF000EEX/,/files/ENCFF000EEY/,/files/ENCFF000EFB/,/files/ENCFF000EFD/,/files/ENCFF000EFE/,/files/ENCFF000EFH/,/files/ENCFF000EFI/,/files/ENCFF000EFM/,/files/ENCFF000EFN/,/files/ENCFF000EFO/,/files/ENCFF000EFP/,/files/ENCFF000EEE/,/files/ENCFF000EEC/,/files/ENCFF000EEG/,/files/ENCFF000EEH/,/files/ENCFF000EEJ/,/files/ENCFF000EEB/,/files/ENCFF527ARQ/,/files/ENCFF189MKS/,/files/ENCFF223GBX/,/files/ENCFF960PSJ/,/files/ENCFF322UJY/,/files/ENCFF563NAK/,/files/ENCFF198VCX/,/files/ENCFF982FSG/,/files/ENCFF898BQQ/,/files/ENCFF466KXU/,/files/ENCFF798NJF/,/files/ENCFF592GEW/,/files/ENCFF695WST/,/files/ENCFF501PSP/,/files/ENCFF724KEB/,/files/ENCFF609GRY/		ENCBS586ENC	2,1	1		Homo sapiens	unknown													/replicates/c80c85bd-0f2b-4293-833e-2bf7e227a3dd/,/replicates/1373bf98-e63c-4e65-9570-bed44fbcf5fc/				
/experiments/ENCSR000CTM/	ENCSR000CTM	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens A549 nuclear fraction	A549	UCSC-ENCODE-hg19:wgEncodeEH002625,GEO:GSE90259,GEO-obsolete:GSM981247	The libraries contained in this experiment come from the nuclear fraction of independent growths of cell line A549. They are stranded PE76 Illumina GAIIx RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF000EKZ/,/files/ENCFF000EKY/,/files/ENCFF000ELB/,/files/ENCFF000ELE/,/files/ENCFF000ELG/,/files/ENCFF000ELH/,/files/ENCFF000ELJ/,/files/ENCFF000ELL/,/files/ENCFF000ELM/,/files/ENCFF000ELN/,/files/ENCFF000ELO/,/files/ENCFF000ELP/,/files/ENCFF000ELQ/,/files/ENCFF000ELV/,/files/ENCFF000ELX/,/files/ENCFF000EMA/,/files/ENCFF000EMB/,/files/ENCFF000EMD/,/files/ENCFF505ZVD/,/files/ENCFF976KRD/,/files/ENCFF986TVP/,/files/ENCFF795OUL/,/files/ENCFF715LZW/,/files/ENCFF208MUX/,/files/ENCFF257FKP/,/files/ENCFF819LQD/,/files/ENCFF403GIG/,/files/ENCFF513HBQ/,/files/ENCFF405QHV/,/files/ENCFF541KWM/,/files/ENCFF196ERN/,/files/ENCFF437YJO/,/files/ENCFF744VCO/,/files/ENCFF407SZF/,/files/ENCFF124UPI/,/files/ENCFF726SXI/,/files/ENCFF853JHY/,/files/ENCFF919JBU/,/files/ENCFF597WRW/,/files/ENCFF407UDJ/,/files/ENCFF654ZQH/,/files/ENCFF279DAC/,/files/ENCFF505GJJ/,/files/ENCFF729MGT/,/files/ENCFF960KVD/,/files/ENCFF376QTI/,/files/ENCFF054SLA/,/files/ENCFF630HJD/,/files/ENCFF076MEM/,/files/ENCFF887BBP/,/files/ENCFF680RZU/,/files/ENCFF577LFK/,/files/ENCFF492OGP/,/files/ENCFF578YTC/,/files/ENCFF983QIB/,/files/ENCFF749ONS/,/files/ENCFF070DLH/,/files/ENCFF009MEF/,/files/ENCFF686EDQ/,/files/ENCFF175UTC/,/files/ENCFF274DUB/,/files/ENCFF258LUL/,/files/ENCFF941WTD/,/files/ENCFF453BQH/,/files/ENCFF176JRV/,/files/ENCFF230AOU/,/files/ENCFF632ALD/,/files/ENCFF926FOX/,/files/ENCFF771QOV/,/files/ENCFF311DOF/,/files/ENCFF189QUT/,/files/ENCFF499XPZ/		ENCBS447ENC,ENCBS450ENC	3,4	1		Homo sapiens	adult	58 years												/replicates/dea5d368-49ba-4f82-998b-c373debb9feb/,/replicates/49ffc861-8922-4780-a682-50f048290778/		nucleus		
/experiments/ENCSR094VRQ/	ENCSR094VRQ	RNA-seq	total RNA-seq				Homo sapiens breast epithelium tissue male adult (37 years)	breast epithelium	GEO:GSE88024	The libraries contained in this Experiment come from tissue sub-sections of a 37 year old male's adipose tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF767QVV/,/files/ENCFF050GYP/,/files/ENCFF256ITW/,/files/ENCFF732KIE/,/files/ENCFF356NQX/,/files/ENCFF853HVK/,/files/ENCFF546AYB/,/files/ENCFF771CTU/,/files/ENCFF594CFI/,/files/ENCFF468KRF/,/files/ENCFF106JNZ/,/files/ENCFF393KJX/,/files/ENCFF540XFW/,/files/ENCFF296CQI/,/files/ENCFF493KDG/,/files/ENCFF595QXH/,/files/ENCFF632JRL/,/files/ENCFF116ONA/,/files/ENCFF906OMD/,/files/ENCFF236QBL/,/files/ENCFF249CRP/,/files/ENCFF639OCB/,/files/ENCFF919LMV/,/files/ENCFF064JXO/,/files/ENCFF495ROB/,/files/ENCFF863UAA/,/files/ENCFF804XFX/		ENCBS453ISE	1	1		Homo sapiens	adult	37 years												/replicates/856affe0-36c4-41f2-81e4-bb55639d3b6e/				
/experiments/ENCSR000DAK/	ENCSR000DAK	transcription profiling by array assay	RNA microarray				Homo sapiens non-pigmented ciliary epithelial cell	non-pigmented ciliary epithelial cell	UCSC-ENCODE-hg19:wgEncodeEH000388,GEO:GSM510564	RNA Array on human HNPCEpiC	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001ALY/,/files/ENCFF001ALZ/,/files/ENCFF001VVR/,/files/ENCFF001VVS/		ENCBS406ENC	2,1	1		Homo sapiens	unknown													/replicates/1284e0dc-170b-451e-a26e-465ba0b50746/,/replicates/7f9bb159-d2e5-4f2f-bb9b-52087274cbfb/				
/experiments/ENCSR609NZM/	ENCSR609NZM	RNA-seq	total RNA-seq				Homo sapiens gastrocnemius medialis tissue female adult (51 years)	gastrocnemius medialis	GEO:GSE88398	The libraries contained in this Experiment come from tissue sub-sections of a 51 year old female's skeletal muscle tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF173AFN/,/files/ENCFF054KNM/,/files/ENCFF813PAZ/,/files/ENCFF977LXM/,/files/ENCFF611XDF/,/files/ENCFF170CWR/,/files/ENCFF283NOQ/,/files/ENCFF125VGO/,/files/ENCFF310PUB/,/files/ENCFF022ONN/,/files/ENCFF569TCU/,/files/ENCFF552YLX/,/files/ENCFF934XUP/,/files/ENCFF068BQH/,/files/ENCFF353JYN/,/files/ENCFF470BBR/,/files/ENCFF342MON/,/files/ENCFF009KJN/,/files/ENCFF470QLH/,/files/ENCFF793ZRG/,/files/ENCFF187UWK/,/files/ENCFF467TWZ/,/files/ENCFF567NVT/,/files/ENCFF007ZBY/,/files/ENCFF518WGP/,/files/ENCFF353NZM/,/files/ENCFF140OKG/	/reference-epigenomes/ENCSR433UII/	ENCBS691OIE	1	1		Homo sapiens	adult	51 years												/replicates/f7f5d38b-ab74-4c62-85ab-ca5637f48741/				
/experiments/ENCSR841ADZ/	ENCSR841ADZ	RNA-seq	total RNA-seq				Homo sapiens ovary tissue female adult (53 years)	ovary	GEO:GSE88580	The libraries contained in this Experiment come from tissue sub-sections of a 53 year old female's ovary tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF609SCM/,/files/ENCFF454PGN/,/files/ENCFF926ARX/,/files/ENCFF886DDH/,/files/ENCFF082TJI/,/files/ENCFF902LMR/,/files/ENCFF723GEV/,/files/ENCFF973IKX/,/files/ENCFF809AOV/,/files/ENCFF658ZHS/,/files/ENCFF709ZOS/,/files/ENCFF436FII/,/files/ENCFF370YBM/,/files/ENCFF453ODD/,/files/ENCFF937TQT/,/files/ENCFF162EPC/,/files/ENCFF232UER/,/files/ENCFF795APJ/,/files/ENCFF364ACD/,/files/ENCFF793YJT/,/files/ENCFF817YVL/,/files/ENCFF245SUM/,/files/ENCFF061BJL/,/files/ENCFF368TTD/,/files/ENCFF910FFL/,/files/ENCFF806NJR/,/files/ENCFF996ATQ/	/reference-epigenomes/ENCSR908IUY/	ENCBS688BQS	1	1		Homo sapiens	adult	53 years												/replicates/7a8c0925-1c66-4300-8d29-e66975401e40/				
/experiments/ENCSR000CUJ/	ENCSR000CUJ	RNA-seq	total RNA-seq				Homo sapiens fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)	fibroblast of the aortic adventitia	GEO-obsolete:GSM984614,UCSC-ENCODE-hg19:wgEncodeEH002679,GEO:GSE78612	The libraries contained in this experiment come from aortic adventital fibroblast primary whole cells, HAoAF isolated from independent donors. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF000FJH/,/files/ENCFF000FJI/,/files/ENCFF000FJK/,/files/ENCFF000FJP/,/files/ENCFF000FJQ/,/files/ENCFF000FJV/,/files/ENCFF000FJW/,/files/ENCFF000FJX/,/files/ENCFF000FJY/,/files/ENCFF000FKA/,/files/ENCFF000FKI/,/files/ENCFF000FKQ/,/files/ENCFF752DMW/,/files/ENCFF081FGO/,/files/ENCFF983WYP/,/files/ENCFF915QMA/,/files/ENCFF882WHN/,/files/ENCFF097MDK/,/files/ENCFF155DAG/,/files/ENCFF673ALH/,/files/ENCFF865BJV/,/files/ENCFF488TOC/,/files/ENCFF816PGB/,/files/ENCFF712CAF/,/files/ENCFF460WQR/,/files/ENCFF178WWJ/,/files/ENCFF960BQV/,/files/ENCFF019NZQ/,/files/ENCFF641ELW/,/files/ENCFF265DYC/,/files/ENCFF101AIB/,/files/ENCFF922TMU/,/files/ENCFF011XGH/,/files/ENCFF394VTX/,/files/ENCFF691CPQ/,/files/ENCFF288GGS/,/files/ENCFF146VZC/,/files/ENCFF847PCM/,/files/ENCFF522QMJ/,/files/ENCFF832MKM/,/files/ENCFF954CQF/,/files/ENCFF314HVO/,/files/ENCFF312PZE/,/files/ENCFF650VCW/,/files/ENCFF559NEB/,/files/ENCFF288PRO/,/files/ENCFF130VRX/,/files/ENCFF838CIH/,/files/ENCFF824QLG/,/files/ENCFF652FAR/,/files/ENCFF416JZK/,/files/ENCFF279GAR/,/files/ENCFF482PSQ/,/files/ENCFF184YRV/,/files/ENCFF121AOF/,/files/ENCFF581ZEU/,/files/ENCFF437XAA/,/files/ENCFF681DHV/,/files/ENCFF010HJI/,/files/ENCFF935KPA/,/files/ENCFF722SGI/,/files/ENCFF889UPO/,/files/ENCFF728NZR/,/files/ENCFF564VEA/,/files/ENCFF126WMW/,/files/ENCFF970GCD/,/files/ENCFF985PJJ/,/files/ENCFF365YNP/,/files/ENCFF095SPS/,/files/ENCFF148HMX/,/files/ENCFF256ZZS/,/files/ENCFF085DYB/,/files/ENCFF660SRW/,/files/ENCFF651FHV/,/files/ENCFF689BZE/,/files/ENCFF213EFU/		ENCBS486ENC,ENCBS487ENC	2,1	1		Homo sapiens	adult	47 years,24 years												/replicates/0c0fb84f-5e19-4f56-adb0-488ab3d338ea/,/replicates/7a37a7d7-eadc-41f3-b092-e409512fc6f7/				
/experiments/ENCSR000CPT/	ENCSR000CPT	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens MCF-7	MCF-7	GEO-obsolete:GSM765388,UCSC-ENCODE-hg19:wgEncodeEH000175,GEO:GSE90237	The libraries contained in this experiment come from the whole cell fraction of independent growths of cell line MCF-7. They are stranded PE76 Illumina GAIIx RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF000HPX/,/files/ENCFF000HPZ/,/files/ENCFF000HQB/,/files/ENCFF000HQC/,/files/ENCFF000HQD/,/files/ENCFF000HQE/,/files/ENCFF000HQG/,/files/ENCFF000HQI/,/files/ENCFF000HQK/,/files/ENCFF000HQL/,/files/ENCFF000HQM/,/files/ENCFF000HQN/,/files/ENCFF000HQO/,/files/ENCFF000HQP/,/files/ENCFF000HQQ/,/files/ENCFF000HQR/,/files/ENCFF000HQX/,/files/ENCFF000HQZ/,/files/ENCFF000HRB/,/files/ENCFF000HRH/,/files/ENCFF599LZP/,/files/ENCFF493HTF/,/files/ENCFF395XHR/,/files/ENCFF367VEP/,/files/ENCFF759JTH/,/files/ENCFF983FHE/,/files/ENCFF434HZH/,/files/ENCFF597ZQO/,/files/ENCFF763AIV/,/files/ENCFF634YNV/,/files/ENCFF917WJY/,/files/ENCFF486JGQ/,/files/ENCFF687BPU/,/files/ENCFF078ICX/,/files/ENCFF735QLM/,/files/ENCFF009GDJ/,/files/ENCFF545QOG/,/files/ENCFF885LEQ/,/files/ENCFF605SMQ/,/files/ENCFF712EIK/,/files/ENCFF937RFB/,/files/ENCFF386NBC/,/files/ENCFF469IXE/,/files/ENCFF804CPS/,/files/ENCFF064XNS/,/files/ENCFF084SDJ/,/files/ENCFF818DVU/,/files/ENCFF456OYZ/,/files/ENCFF600XIK/,/files/ENCFF675DGF/,/files/ENCFF855RVP/,/files/ENCFF688XYH/,/files/ENCFF317XCR/,/files/ENCFF057ITQ/,/files/ENCFF985KJE/,/files/ENCFF795XIC/,/files/ENCFF030IUO/,/files/ENCFF583HCS/,/files/ENCFF930TQB/,/files/ENCFF640ONW/,/files/ENCFF293SMI/,/files/ENCFF771IKY/,/files/ENCFF328CKZ/,/files/ENCFF748LUQ/,/files/ENCFF159NNM/,/files/ENCFF967AOT/,/files/ENCFF895CTY/,/files/ENCFF984WFO/,/files/ENCFF040FHR/,/files/ENCFF032QKW/,/files/ENCFF507WLG/,/files/ENCFF921PJP/,/files/ENCFF296ZWB/	/reference-epigenomes/ENCSR247DVY/	ENCBS567IJO,ENCBS102ENC	2,1	1		Homo sapiens	adult	69 years												/replicates/ee1fd581-2588-4966-90c2-eb0db7ffaf80/,/replicates/8f405918-af31-4fe0-aa3f-561827fb8a6f/				
/experiments/ENCSR000CZJ/	ENCSR000CZJ	transcription profiling by array assay	RNA microarray				Homo sapiens BE2C	BE2C	UCSC-ENCODE-hg19:wgEncodeEH000824,GEO:GSM651568	RNA Array on human BE2-C	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001AIG/,/files/ENCFF001AIH/,/files/ENCFF001VSJ/,/files/ENCFF001VSK/		ENCBS403ENC,ENCBS982TUR	1,2	1		Homo sapiens	child	2 years												/replicates/c917290a-a666-42a7-bafe-944a74405bff/,/replicates/34c67b82-0881-4004-a929-75d92a79c653/				
/experiments/ENCSR000CZM/	ENCSR000CZM	transcription profiling by array assay	RNA microarray				Homo sapiens astrocyte	astrocyte	UCSC-ENCODE-hg19:wgEncodeEH000821,GEO:GSM580044	RNA Array on human NH-A	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001ANX/,/files/ENCFF001ANY/,/files/ENCFF001VXI/,/files/ENCFF001VXJ/		ENCBS021ENC	1,2	1		Homo sapiens	unknown													/replicates/5d3e0498-bdd3-457e-b4b2-c3bd2118d48d/,/replicates/aa30e859-2f16-4fef-95c5-ba448450ce27/				
/experiments/ENCSR541TIG/	ENCSR541TIG	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens HepG2 membrane fraction	HepG2	GEO:GSE88347	Initial membrane fractions on HepG2 Long Poly-A+ from Lecuyer	Eric Lécuyer, IRCM	ENCODE	released	/files/ENCFF969RUJ/,/files/ENCFF714MGS/,/files/ENCFF448RSL/,/files/ENCFF675FVZ/,/files/ENCFF040LQY/,/files/ENCFF490RAB/,/files/ENCFF816LSJ/,/files/ENCFF881NJE/,/files/ENCFF796EEW/,/files/ENCFF620KLF/,/files/ENCFF031AYW/,/files/ENCFF737NMS/,/files/ENCFF014ILU/,/files/ENCFF771ILI/,/files/ENCFF560UHL/,/files/ENCFF479YYC/,/files/ENCFF857GCI/,/files/ENCFF788FXG/,/files/ENCFF815XPA/,/files/ENCFF137VYE/,/files/ENCFF390LSA/,/files/ENCFF673AYD/,/files/ENCFF896QKD/,/files/ENCFF398VHP/,/files/ENCFF234BPU/,/files/ENCFF144EPF/,/files/ENCFF760PSF/,/files/ENCFF521LQF/,/files/ENCFF494DSK/,/files/ENCFF571KWC/,/files/ENCFF975AYZ/,/files/ENCFF818HJW/,/files/ENCFF443HUO/,/files/ENCFF708ETZ/,/files/ENCFF882UMJ/,/files/ENCFF451BCG/,/files/ENCFF621VVD/,/files/ENCFF466NUY/,/files/ENCFF279TNV/,/files/ENCFF688WYR/,/files/ENCFF160UEO/,/files/ENCFF329ZPP/,/files/ENCFF801IHO/,/files/ENCFF885SOJ/,/files/ENCFF374YGC/,/files/ENCFF429PHE/,/files/ENCFF318GOT/,/files/ENCFF808EKP/,/files/ENCFF078LQR/,/files/ENCFF394HYE/,/files/ENCFF687ECD/,/files/ENCFF195MNM/,/files/ENCFF535CKO/,/files/ENCFF418CMQ/		ENCBS346DEZ,ENCBS910PZQ	1,2	1		Homo sapiens	child	15 years												/replicates/00781b21-22c3-4be2-ac4f-54422fd5da0e/,/replicates/6ea50902-8c42-4940-aed5-e529a8dcfbd4/		membrane		
/experiments/ENCSR648OSR/	ENCSR648OSR	RNA-seq	total RNA-seq				Homo sapiens tibial nerve tissue male adult (54 years)	tibial nerve	GEO:GSE88435	The libraries contained in this Experiment come from tissue sub-sections of a 54 year old male's tibial nerve tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF500BAC/,/files/ENCFF672VNI/,/files/ENCFF504LTC/,/files/ENCFF423DBE/,/files/ENCFF566NDE/,/files/ENCFF703RGW/,/files/ENCFF109VUF/,/files/ENCFF303OYP/,/files/ENCFF733AVY/,/files/ENCFF810KLR/,/files/ENCFF821FKN/,/files/ENCFF190COW/,/files/ENCFF195JNL/,/files/ENCFF883CXZ/,/files/ENCFF854SRF/,/files/ENCFF982PYU/,/files/ENCFF567JTA/,/files/ENCFF215LXH/,/files/ENCFF863EWI/,/files/ENCFF304ZAM/,/files/ENCFF101PYZ/,/files/ENCFF869NRO/,/files/ENCFF410TEC/,/files/ENCFF005RLW/,/files/ENCFF968DWM/,/files/ENCFF153VER/,/files/ENCFF907RUQ/	/reference-epigenomes/ENCSR850UFY/	ENCBS649YYM	1	1		Homo sapiens	adult	54 years												/replicates/a8290e65-7dfe-46d2-af15-81d78ee06abf/				
